1.00000e-02 5.88887e-13
1.67368e-01 1.78879e-13
3.24737e-01 1.54363e-13
4.82105e-01 1.48605e-13
6.39474e-01 1.49037e-13
7.96842e-01 1.51268e-13
9.54211e-01 1.53258e-13
1.11158e+00 1.54799e-13
1.26895e+00 1.54737e-13
1.42632e+00 1.52936e-13
1.58368e+00 1.49078e-13
1.74105e+00 1.42606e-13
1.89842e+00 1.35337e-13
2.05579e+00 1.26143e-13
2.21316e+00 1.12514e-13
2.37053e+00 7.69702e-14
2.52789e+00 6.76343e-14
2.68526e+00 5.86878e-14
2.84263e+00 5.15031e-14
3.00000e+00 4.36133e-14
