1.000000000000000000e+00 9.952667190822547250e-01 9.811337841468054100e-01 9.578008723119301182e-01 9.255973080994800428e-01 8.849769170160596277e-01 8.365109387276450370e-01 7.808791156109643472e-01 7.188591021940213821e-01 6.513143682922190036e-01 5.791807930498756862e-01 5.034521682033022971e-01 4.251648463401053735e-01 3.453817834520649943e-01 2.651762344430708129e-01 1.856153653090464317e-01 1.077440463735131609e-01 3.256908723795463173e-02 -3.895583394077262174e-02 -1.059443064594663836e-01
1.000000000000000000e+00 9.944789293453599743e-01 9.780068022111658710e-01 9.508552096421865052e-01 9.134712903464390354e-01 8.664695717597101776e-01 8.106207665360252168e-01 7.468377383106629130e-01 6.761589044335268861e-01 5.997293919852745292e-01 5.187803058186483129e-01 4.346065027882465293e-01 3.485432940572522065e-01 2.619425168670036497e-01 1.761484280537441716e-01 9.247387369813096780e-02 1.217718256973408450e-02 -6.355978436843891244e-02 -1.336520198827778894e-01 -1.971298149287972756e-01
1.000000000000000000e+00 9.936308885679168146e-01 9.746448231741753343e-01 9.434030533164045051e-01 9.004991938985655864e-01 8.467467201105846053e-01 7.831618482255237046e-01 7.109421797258015374e-01 6.314415791962042501e-01 5.461418388138732372e-01 4.566217521695179471e-01 3.645242760022899264e-01 2.715224989772700437e-01 1.792851609857474826e-01 8.944247407985507492e-02 3.552986925375010725e-03 -7.692779118777075265e-02 -1.506763325728509295e-01 -2.165269822462813354e-01 -2.734942510486354506e-01
1.000000000000000000e+00 9.927226740073930022e-01 9.710490708999119924e-01 9.354504966040406710e-01 8.866998284583543777e-01 8.258529013441135991e-01 7.542231092224301880e-01 6.733498624519450582e-01 5.849616954318608286e-01 4.909349527388894296e-01 3.932490915657133601e-01 2.939397211160879597e-01 1.950505535633050569e-01 9.858546488950696574e-02 6.461856838660681029e-03 -7.953352640986316446e-02 -1.577852403586263441e-01 -2.268852494008876119e-01 -2.856636313428711493e-01 -3.332131473233655439e-01
1.000000000000000000e+00 9.917543683990917014e-01 9.672208540932217824e-01 9.270040389705556105e-01 8.720931866857561943e-01 8.038352358858679159e-01 7.238980789578906005e-01 6.342251760792241289e-01 5.369828006497768813e-01 4.345014204681548753e-01 3.292128832143215167e-01 2.235851901623464588e-01 1.200567052674886281e-01 2.097165610295578797e-02 -7.148126158686389509e-02 -1.553254612418685510e-01 -2.288466571417634987e-01 -2.906352947156162214e-01 -3.396200751175826316e-01 -3.750916932798176173e-01
1.000000000000000000e+00 9.907260599477756280e-01 9.631615657700762778e-01 9.180705801651055653e-01 8.567004119138075247e-01 7.807433066505505836e-01 6.922845525409656586e-01 5.937386702873810318e-01 4.877757376459750382e-01 3.772402117221986262e-01 2.650648474578688463e-01 1.541824602960635560e-01 4.743834023709654624e-02 -5.249390836416781281e-02 -1.431904505312563691e-01 -2.225467872184364593e-01 -2.888366531503598345e-01 -3.407584528917003697e-01 -3.774678577118744660e-01 -3.985956445553928140e-01
1.000000000000000000e+00 9.896378423187375262e-01 9.588726826938702708e-01 9.086574139456478072e-01 8.405437640214505901e-01 7.566290342709091066e-01 6.594842373922674694e-01 5.520662190441981698e-01 4.376169185349201296e-01 3.195533789635593980e-01 2.013524390667102704e-01 8.643421617961349890e-02 -2.195148405851889140e-02 -1.208318209058324572e-01 -2.076068959651332368e-01 -2.801317237610288502e-01 -3.367813921366196173e-01 -3.764972371796460604e-01 -3.988125618991815724e-01 -4.038571823728433485e-01
1.000000000000000000e+00 9.884898146283189746e-01 9.543557647778978525e-01 8.987722214474535010e-01 8.236465835214664688e-01 7.315465465469962458e-01 6.256023861833731603e-01 5.093881602284884291e-01 3.867865677090009946e-01 2.618428437744230730e-01 1.386134891043489803e-01 2.101581545776509685e-02 -8.731577203397068720e-02 -1.831611369564930258e-01 -2.638283284095667702e-01 -3.272456968675366284e-01 -3.720287612450708936e-01 -3.975194226600445302e-01 -4.037962556167031813e-01 -3.916557871134769830e-01
1.000000000000000000e+00 9.872820814338755246e-01 9.496124544542599022e-01 8.884230642013697388e-01 8.060332539244516870e-01 7.055520424613470620e-01 5.907474174783325926e-01 4.658884151211661329e-01 3.355669455404629575e-01 2.045071971223197116e-01 7.737097115286033222e-02 -4.143255961477614047e-02 -1.479244157749066146e-01 -2.387130577577250834e-01 -3.111246243549055657e-01 -3.633007220126539538e-01 -3.942598100718731624e-01 -4.039198827315194640e-01 -3.930818968344421127e-01 -3.633751552789862838e-01
1.000000000000000000e+00 9.860147527231942766e-01 9.446444760094730997e-01 8.776183768084961923e-01 7.877291624426784322e-01 6.787036511198416555e-01 5.550305255192315990e-01 4.217535923065857117e-01 2.842405647497464605e-01 1.479385405699176204e-01 1.812794619924430403e-02 -1.003132666715461779e-01 -2.031239548099242342e-01 -2.868425509496141945e-01 -3.489497837000212210e-01 -3.879648944763274265e-01 -4.034912293797003890e-01 -3.962096058417612920e-01 -3.678204365929867437e-01 -3.209381069585455215e-01
1.000000000000000000e+00 9.846879439033596748e-01 9.394536348870605735e-01 8.663669592782757833e-01 7.687606591004704226e-01 6.510612859912421335e-01 5.185652806377709645e-01 3.771720806008280191e-01 2.330884113907988331e-01 9.251939506456853535e-02 -3.863726158679739453e-02 -1.550779927418247661e-01 -2.523461283500884611e-01 -3.270377160936149274e-01 -3.769500634274301487e-01 -4.011658124687079163e-01 -4.000688888025539236e-01 -3.752923658907549309e-01 -3.296019550320716807e-01 -2.667222649672714718e-01
1.000000000000000000e+00 9.833017757890726296e-01 9.340418169574228324e-01 8.546779690373157434e-01 7.491550143204017687e-01 6.226864948305957936e-01 4.814672218090097489e-01 3.323331356735565456e-01 1.823881823477668251e-01 3.861970329030383481e-02 -9.247560858364388403e-02 -2.052338854303822069e-01 -2.951150977046252954e-01 -3.589267440192913661e-01 -3.949681297293264337e-01 -4.030879059368219219e-01 -3.846526983005992828e-01 -3.424298988607633598e-01 -2.803927086587769679e-01 -2.034600046179579902e-01
1.000000000000000000e+00 9.818563745904219653e-01 9.284109877552969570e-01 8.425609126165690688e-01 7.289403750571858964e-01 5.936423056828504796e-01 4.438534428916832142e-01 2.874259650552125067e-01 1.324125510990617205e-01 -1.340604931435711820e-02 -1.429715485177252277e-01 -2.503489512795774030e-01 -3.310532376442565927e-01 -3.822823632610652389e-01 -4.030431753196324629e-01 -3.941637912770185603e-01 -3.581932946080920721e-01 -2.991967878331856512e-01 -2.224604399643706765e-01 -1.341267469909563914e-01
1.000000000000000000e+00 9.803518719001107495e-01 9.225631916851310121e-01 8.300256370248125792e-01 7.081457195535526550e-01 5.639930693731064482e-01 4.058421741217222989e-01 2.426388162215644684e-01 8.342747328520232208e-02 -6.322157086694007999e-02 -1.897468795483225612e-01 -2.900566566188269024e-01 -3.598854180453470719e-01 -3.970237129809405241e-01 -4.014070338795974191e-01 -3.750599157002417749e-01 -3.219012748580924455e-01 -2.474265677167935829e-01 -1.582906864274730985e-01 -6.182207686309133809e-02
1.000000000000000000e+00 9.787884046801375026e-01 9.165005511947073025e-01 8.170823208166541063e-01 6.868008107947087826e-01 5.338042988988950244e-01 3.675523604416972012e-01 1.981580724230007640e-01 3.569054331774156735e-02 -1.105113339795882887e-01 -2.324641829610339105e-01 -3.240596768165440178e-01 -3.814417208473143139e-01 -4.032156287970256603e-01 -3.904764076527055816e-01 -3.466568911765008920e-01 -2.772098988378882689e-01 -1.891508201657810251e-01 -9.049711179046579512e-02 1.035160580066194110e-02
1.000000000000000000e+00 9.771661152479356183e-01 9.102252659173685201e-01 8.037414648635914372e-01 6.649361487401507231e-01 5.031425061477184935e-01 3.291032382588255367e-01 1.541673608766137848e-01 -1.055058710980699525e-02 -1.549829601269496482e-01 -2.708298193089886952e-01 -3.521327511317452474e-01 -3.956585618142667293e-01 -4.010653749795068390e-01 -3.708414053239154073e-01 -3.100250433909753078e-01 -2.257323534453467839e-01 -1.265332303947361570e-01 -2.172905879398889795e-02 7.940815231319758860e-02
1.000000000000000000e+00 9.754851512619708842e-01 9.037396117832098286e-01 7.900138828369268618e-01 6.425829214136266065e-01 4.720750363697732710e-01 2.906139122278840747e-01 1.108466778653674628e-01 -5.505971819904319220e-02 -1.963693979285347224e-01 -3.045964527126621135e-01 -3.741246121648291734e-01 -4.025782114202244855e-01 -3.909169026621630572e-01 -3.432506637548962680e-01 -2.663958129284968446e-01 -1.692148131938908395e-01 -6.180071488832138138e-02 4.542041617145483462e-02 1.425898498176558227e-01
1.000000000000000000e+00 9.737456657067996568e-01 8.970459400996155797e-01 7.759106914116149500e-01 6.197729549339310307e-01 4.406699008413005325e-01 2.522029336528437415e-01 6.837153519089544940e-02 -9.761352902390912911e-02 -2.344308776815428319e-01 -3.335650792030606104e-01 -3.899589710711788837e-01 -4.023467339814963406e-01 -3.732427581943010830e-01 -3.085933972761261690e-01 -2.171297412737913102e-01 -1.094866352965526424e-01 2.826201569772523840e-03 1.085028210839499713e-01 1.974684533122099961e-01
1.000000000000000000e+00 9.719478168775879112e-01 8.901466766015284637e-01 7.614433002003818673e-01 5.965386625709679924e-01 4.089956081583495107e-01 2.139878820923199754e-01 2.691213230530002318e-02 -1.380029130098323065e-01 -2.689566264811472651e-01 -3.575865404115231572e-01 -3.996345520644130622e-01 -3.952103885473844946e-01 -3.486338077060280871e-01 -2.678787805776258191e-01 -1.636818509027345991e-01 -4.840909422395149597e-02 6.520158128396232045e-02 1.652957820297470681e-01 2.420312897045750200e-01
1.000000000000000000e+00 9.700917683640944977e-01 8.830443204718573247e-01 7.466234014277105535e-01 5.729129929131110410e-01 3.771209946038843186e-01 1.760849517390374874e-01 -1.336744169660274151e-02 -1.760342132693368533e-01 -2.997663303982502914e-01 -3.765625095122463462e-01 -4.032241821332968601e-01 -3.815105586468840460e-01 -3.177869826105042539e-01 -2.222131244877821321e-01 -1.075652849539849576e-01 1.217591294122354062e-02 1.233187324076324837e-01 2.138751106245636857e-01 2.747492982446148591e-01
1.000000000000000000e+00 9.681776890341193820e-01 8.757414433324376413e-01 7.314629593535330043e-01 5.489293772333403432e-01 3.451150540331112127e-01 1.386085441225158310e-01 -5.230997220901395517e-02 -2.115303498599618581e-01 -3.267113324304929400e-01 -3.904459420488179400e-01 -4.008729541625106196e-01 -3.616773004040221284e-01 -2.814912854165143585e-01 -1.727753469830187183e-01 -5.031410644079345462e-02 7.049577301153485409e-02 1.753693575775453484e-01 2.526749936681072506e-01 2.946246291461870337e-01
1.000000000000000000e+00 9.662057530164182007e-01 8.682406882059737763e-01 7.159741994567029311e-01 5.246216761429325359e-01 3.130467677226436152e-01 1.016708686571779069e-01 -8.976584554216640588e-02 -2.443318317949917107e-01 -3.496755572805875234e-01 -3.992409900602678086e-01 -3.927954936199098412e-01 -3.362216194275541858e-01 -2.406123252475879104e-01 -1.207912737560046385e-01 6.553831029576881288e-03 1.248943114295962276e-01 2.197954159244280559e-01 2.805343657135802027e-01 3.012162658709176544e-01
1.000000000000000000e+00 9.641761396830863529e-01 8.605447684494027527e-01 7.001695973885492252e-01 5.000241256226221065e-01 2.809849346286559246e-01 6.538155252518332294e-02 -1.255937340227975263e-01 -2.742976474500751216e-01 -3.685761564257970524e-01 -4.030023837016554200e-01 -3.792723704932715600e-01 -3.057266059270966618e-01 -1.960756773236796147e-01 -6.750732295805113303e-02 6.157303966939312728e-02 1.738749232191062477e-01 2.553321736191155877e-01 2.967280419190252982e-01 2.946430317158624246e-01
1.000000000000000000e+00 9.620890336314125157e-01 8.526564666591335273e-01 6.840618677070270381e-01 4.751712825221370839e-01 2.489980024975068928e-01 2.984726134462751396e-02 -1.596612363719606686e-01 -3.013060278634774880e-01 -3.833638694019885218e-01 -4.018342902654564730e-01 -3.606457090760663009e-01 -2.708375744133607599e-01 -1.488493799211011714e-01 -1.416413695188398214e-02 1.133647125064435879e-01 2.161385347982187899e-01 2.810412159024273659e-01 3.009817505964203499e-01 2.755642515442678908e-01
1.000000000000000000e+00 9.599446246652060255e-01 8.445786335486248353e-01 6.676639524021856786e-01 4.500979696198418312e-01 2.171539002694454212e-01 -4.828667970514486513e-03 -1.918454702073533746e-01 -3.252550783183811300e-01 -3.940230997131038970e-01 -3.958886660903824795e-01 -3.373140583713663543e-01 -2.322513688462703729e-01 -9.992589565615446479e-02 3.802928004115909560e-02 1.606683824527809223e-01 2.506154091293851249e-01 2.963325275174232831e-01 2.934707916033028052e-01 2.451392279489757464e-01
1.000000000000000000e+00 9.577431077755975686e-01 8.363141867987782252e-01 6.509890092238694859e-01 4.248392203348859142e-01 1.855198722119523469e-01 -3.854658080200177445e-02 -2.220336137768952334e-01 -3.460632745159797352e-01 -4.005717062698960773e-01 -3.853631222327741912e-01 -3.097265951729811784e-01 -1.907050059821338850e-01 -5.030387112096904034e-02 8.792037547918743479e-02 2.023701847130938702e-01 2.764899909492508079e-01 3.009751075677956078e-01 2.748026367165328776e-01 2.049675222670380159e-01
1.000000000000000000e+00 9.554846831213167357e-01 8.278661098816346708e-01 6.340503998227504656e-01 3.994302231847674522e-01 1.541623142140370883e-01 -7.121084356869700205e-02 -2.501233943046741182e-01 -3.636698205915677162e-01 -4.030605137381408354e-01 -3.704983299136691000e-01 -2.783767401729403401e-01 -1.469638387632535570e-01 -9.700298362803558023e-04 1.344362978553954036e-01 2.375270733291151293e-01 2.932181940790040686e-01 2.950959572880029746e-01 2.459843600305910427e-01 1.570127717349238949e-01
1.000000000000000000e+00 9.531695560084488816e-01 8.192374508578729175e-01 6.168616777159647846e-01 3.739062660815649641e-01 1.231466126664101796e-01 -1.027301663757791139e-01 -2.760235206180924328e-01 -3.780348671857144405e-01 -4.015725476142322781e-01 -3.515749965863274040e-01 -2.437952746280498129e-01 -1.018094277594840252e-01 4.711847180670353935e-02 1.766051049713675269e-01 2.653864495221183173e-01 3.005367530420379740e-01 2.791676529081480451e-01 2.083763197101636266e-01 1.035133957063526927e-01
1.000000000000000000e+00 9.507979368696707345e-01 8.104313211486188218e-01 5.994365760887869765e-01 3.483026805602771336e-01 9.253698634491117070e-02 -1.330179083945240426e-01 -2.996540580245162233e-01 -3.891395887521410524e-01 -3.962220022234836381e-01 -3.289104479422533811e-01 -2.065430511042259387e-01 -5.602731182784357472e-02 9.305090732933798958e-02 2.135745027021447306e-01 2.854007789098261250e-01 2.984644900071150575e-01 2.539850786616576483e-01 1.636339881531466978e-01 4.688402237505558123e-02
1.000000000000000000e+00 9.483700412429723059e-01 8.014508942820885995e-01 5.817889954439277034e-01 3.226547860327338979e-01 6.239633170590991318e-02 -1.619923648645026082e-01 -3.209467437153210589e-01 -3.969861202562393609e-01 -3.871529521325526302e-01 -3.028548552405518346e-01 -1.672033965309154269e-01 -1.039486926853965161e-02 1.359787606176698638e-01 2.446277431845475248e-01 2.972369035513360291e-01 2.872955788264115462e-01 2.206322353944875081e-01 1.136402290984943747e-01 -1.038821498395958200e-02
1.000000000000000000e+00 9.458860897498601039e-01 7.922994046155940051e-01 5.639329911101773618e-01 2.969978341604014860e-01 3.278607199263979671e-02 -1.895770346833767772e-01 -3.398452412932561062e-01 -4.015973543864324591e-01 -3.745378196619617017e-01 -2.737871509624791311e-01 -1.263743091818245179e-01 3.433054216208239473e-02 1.751301457036228137e-01 2.691963762900253521e-01 3.007798898099711682e-01 2.675851140353074920e-01 1.804403473902531641e-01 6.043063360820816188e-02 -6.584821773957244551e-02
1.000000000000000000e+00 9.433463080730511985e-01 7.829801460334542274e-01 5.458827606222486084e-01 2.713669534391046079e-01 3.766010540593641223e-03 -2.157008676267176683e-01 -3.563053333437800618e-01 -4.030166013579666306e-01 -3.585756132584118072e-01 -2.421106789220779654e-01 -8.466055321322123184e-02 7.742298390629226423e-02 2.098226152763665586e-01 2.868696192760751273e-01 2.961313907818270974e-01 2.401275076933138963e-01 1.349387542937199869e-01 6.114741665231068941e-03 -1.171740336560767037e-01
1.000000000000000000e+00 9.407509269336548074e-01 7.734964706213645069e-01 5.276526309837861195e-01 2.457970940882281963e-01 -2.460581134175266957e-02 -2.402984903211117518e-01 -3.702950513006996180e-01 -4.013071143285238396e-01 -3.394899534213622894e-01 -2.082486275721878721e-01 -4.266575501667737441e-02 1.181987001942324811e-01 2.394741395388437499e-01 2.974001850515404222e-01 2.836026390341662706e-01 2.059284348086244110e-01 8.580028823682668560e-02 -4.720391444477051862e-02 -1.622704801713824863e-01
1.000000000000000000e+00 9.381001820678481762e-01 7.638517873177824713e-01 5.092570458256161503e-01 2.203229733363381571e-01 -5.227325155349358404e-02 -2.633104101779397133e-01 -3.817947421892722293e-01 -3.965514843606769979e-01 -3.175269046573439002e-01 -1.726392973061653124e-01 -9.846048775464231496e-04 1.560260842780424040e-01 2.636120730766677855e-01 3.007064878570512856e-01 2.637023181926821946e-01 1.661712232776208498e-01 3.478299201811187180e-02 -9.750600764810188337e-02 -1.993515847720777612e-01
1.000000000000000000e+00 9.353943142030459734e-01 7.540495605429060610e-01 4.907105524714019396e-01 1.949790211943820684e-01 -7.918219909356707942e-02 -2.846831965822670951e-01 -3.907970721641229050e-01 -3.888509097512881096e-01 -2.929526335433025874e-01 -1.357312540487785879e-01 3.980473470922389623e-02 1.903346989677538181e-01 2.818799665938026000e-01 2.968712246170253088e-01 2.371196872000473632e-01 1.221787319562219892e-01 -1.632987204326947009e-02 -1.429300231955024647e-01 -2.270086599541555061e-01
1.000000000000000000e+00 9.326335690335663120e-01 7.440933088058205858e-01 4.720277889229513302e-01 1.697993268066923800e-01 -1.052807003299568028e-01 -3.043696387209276488e-01 -3.973069670930631236e-01 -3.783243453963051617e-01 -2.660509144031557582e-01 -9.797842234082326796e-02 7.914791619262778744e-02 2.206232193376551631e-01 2.940421219327121749e-01 2.861364090155055218e-01 2.047034457434357690e-01 7.537187666409607412e-02 -6.578954360473061869e-02 -1.818386522475810285e-01 -2.442614654451085721e-01
1.000000000000000000e+00 9.298181971957993897e-01 7.339866032904067694e-01 4.532234707774915328e-01 1.448175854689222886e-01 -1.305190793266863547e-01 -3.223288795257529538e-01 -4.013414907693876876e-01 -3.651075386651733701e-01 -2.371205053275876606e-01 -5.983517144342650335e-02 1.165212964785604793e-01 2.464661836758009761e-01 2.999858319364183123e-01 2.688950117618305602e-01 1.674369306099485477e-01 2.722604554828729831e-02 -1.119392725547125461e-01 -2.128756504147050477e-01 -2.505906414157508810e-01
1.000000000000000000e+00 9.269484542428756413e-01 7.237330664206073072e-01 4.343123780892848007e-01 1.200670464007971561e-01 -1.548500519259655428e-01 -3.385265253016347398e-01 -4.029296616626836802e-01 -3.493519590166674904e-01 -2.064724182856561840e-01 -2.175144771877418615e-02 1.514383416701480245e-01 2.675194586416954623e-01 2.997212906012230449e-01 2.456794328845270936e-01 1.264103181304193357e-01 -2.077330973433446845e-02 -1.532677687409528811e-01 -2.350112227012920441e-01 -2.459503922724391167e-01
1.000000000000000000e+00 9.240246006188415073e-01 7.133363704056588928e-01 4.153093421880009739e-01 9.558046136016809524e-02 -1.782288333001427194e-01 -3.529347307043271265e-01 -4.021122094398518754e-01 -3.312236292921689196e-01 -1.744271078796574281e-01 1.583199431029893092e-02 1.834554670090062234e-01 2.835243458484016932e-01 2.933792027773736155e-01 2.171470986637028810e-01 8.279057538850338738e-02 -6.717461307534949855e-02 -1.884569052828778679e-01 -2.475744456879271083e-01 -2.307612278921969962e-01
1.000000000000000000e+00 9.210469016323417080e-01 7.028002357659071109e-01 3.962292324662973209e-01 7.139003418330666650e-02 -2.006132387061590472e-01 -3.655322588292241881e-01 -3.989412728021948240e-01 -3.109018672684357165e-01 -1.413116038755048709e-01 5.248821124666219751e-02 2.121772401227081106e-01 2.943102793456807142e-01 2.812061655728070875e-01 1.840635355583934707e-01 3.778995094696572382e-02 -1.106023692080963378e-01 -2.164221983070677979e-01 -2.502717363343310852e-01 -2.058833934960221379e-01
1.000000000000000000e+00 9.180156274298130192e-01 6.921284298398251433e-01 3.770869431490758705e-01 4.752737133468847713e-02 -2.219637771939413085e-01 -3.763045162694022006e-01 -3.934800404893858405e-01 -2.885779466353587397e-01 -1.074566129952592708e-01 8.780849145772728903e-02 2.372608847265047227e-01 2.997960863860426040e-01 2.635579347966989783e-01 1.472833249453420756e-01 -7.366176573875871623e-03 -1.497964373614934785e-01 -2.363448425619537607e-01 -2.431909056073930375e-01 -1.725724068758070218e-01
1.000000000000000000e+00 9.149310529681912163e-01 6.813247652728692261e-01 3.578973800568976404e-01 2.402343354767837169e-02 -2.422437380395550399e-01 -3.852435630986054127e-01 -3.858023375952771006e-01 -2.644536870811270979e-01 -7.319361558408489510e-02 1.214065305849514054e-01 2.584200317542716396e-01 2.999898070330989652e-01 2.408907284767724810e-01 1.077293845909044062e-01 -5.147126716084927944e-02 -1.836472754679928654e-01 -2.476943759878583173e-01 -2.267908744030373847e-01 -1.324188403913559853e-01
1.000000000000000000e+00 9.117934579871344036e-01 6.703930984888102351e-01 3.386754473760277828e-01 9.084886355561072472e-04 -2.614192696939179883e-01 -3.923480978322008150e-01 -3.759921596222678408e-01 -2.387399836142001797e-01 -3.885198266057371397e-02 1.529223184533078927e-01 2.754276753678103762e-01 2.949870912462559391e-01 2.137507549811026308e-01 6.637105467383630497e-02 -9.336859483690809758e-02 -2.112261878982084340e-01 -2.502413669197759427e-01 -2.018776589177914971e-01 -8.727510620006098674e-02
1.000000000000000000e+00 9.086031269807670618e-01 6.593373281441858857e-01 3.194360344475720148e-01 -2.178793444978862834e-02 -2.794594510583857105e-01 -3.976234175160329176e-01 -3.641431569688433068e-01 -2.116552856255528581e-01 -4.756138528913438253e-03 1.820256973847512727e-01 2.881183022699648766e-01 2.849682146762003154e-01 1.827621849207805016e-01 2.420148724133198634e-02 -1.319804542443162865e-01 -2.318097670926730081e-01 -2.440598543651403829e-01 -1.695677332646084168e-01 -3.917250206918093669e-02
1.000000000000000000e+00 9.053603491689449223e-01 6.481613935665285764e-01 3.001940025881342788e-01 -4.403709023640472314e-02 -2.963363549195143776e-01 -4.010813531892059580e-01 -3.503580727974980324e-01 -1.834240364934247858e-01 2.877720642233909040e-02 2.084195558171024476e-01 2.963891740743235248e-01 2.701937761701743712e-01 1.486138132310823312e-01 -1.778515216404051233e-02 -1.663348770138205202e-01 -2.448978986463355711e-01 -2.295196134762534090e-01 -1.312403305130304676e-01 9.767867349671674818e-03
1.000000000000000000e+00 9.020654184680469978e-01 6.368692731770269067e-01 2.809641719543871097e-01 -6.581105995535416198e-02 -3.120251033967170184e-01 -4.027401810617143862e-01 -3.347481374662475972e-01 -1.542750847543884474e-01 6.144172888118211440e-02 2.318426254043613188e-01 3.002007540073504677e-01 2.509991605686345828e-01 1.120446801405440979e-01 -5.861616344945488888e-02 -1.955892086103776517e-01 -2.502248949486597374e-01 -2.072686536176300276e-01 -8.848063319131940774e-02 5.742647588195879532e-02
