1E-3	2.19935095892809E-4
0.002	9.42582475163088E-5
0.003	3.14192732176309E-4
0.004	2.51354307986309E-4
0.005	2.82773520081309E-4
0.006	4.08450368456309E-4
0.007	5.96965641021309E-4
0.008	5.65546428928809E-4
0.009	3.77031156363809E-4
0.01	5.96965641021309E-4
0.011	4.71288792646309E-4
0.012	5.65546428928809E-4
0.013	5.34127216833809E-4
0.014	5.96965641021309E-4
0.015	3.14192732176309E-4
0.016	7.22642489398809E-4
0.017	9.11157761963809E-4
0.018	0.00100541539824631
0.019	7.22642489398809E-4
0.02	7.54061701493809E-4
0.021	7.54061701493809E-4
0.022	8.16900125681309E-4
0.023	9.73996186151309E-4
0.024	0.00103683461034131
0.025	8.79738549868809E-4
0.026	0.00113109224662381
0.027	8.48319337776309E-4
0.028	0.00113109224662381
0.029	0.00119393067081131
0.03	0.00100541539824631
0.031	0.00127569969472619
0.032	9.42576974058809E-4
0.033	0.00157096121594131
0.034	0.00118144205844369
0.035	0.00168414945195119
0.036	0.00138244594337631
0.037	0.00124428048263119
0.038	0.00116909064150704
0.039	0.00123179205957392
0.04	0.00152719058690715
0.041	0.00156491496954917
0.042	0.00129463048376142
0.043	0.00117539600136217
0.044	0.00116318178122331
0.045	0.00155900591858826
0.046	0.00113793073218542
0.047	0.00127676651543506
0.048	0.00174778049392667
0.049	0.00126400388945692
0.05	0.00126400388945692
0.051	0.00128307168461276
0.052	0.00132723862253842
0.053	0.00160436178319842
0.054	0.00149131036400176
0.055	0.00174453897143781
0.056	0.00147935544663506
0.057	0.00164356457557881
0.058	0.00193357246818881
0.059	0.00185154414287206
0.06	0.00199613649877506
0.061	0.00183419858941456
0.062	0.00196605869167281
0.063	0.00209120203435456
0.064	0.00217350475327281
0.065	0.00222479985049556
0.066	0.00223189763746231
0.067	0.00238389273694506
0.068	0.00224438606051981
0.069	0.00232641438583906
0.07	0.00287531591558106
0.071	0.00336015953144106
0.072	0.00285142136236106
0.073	0.00288942013723106
0.074	0.00297603119934856
0.075	0.00300932532212856
0.076	0.00299898620335356
0.077	0.00312979457572856
0.078	0.00364147466688356
0.079	0.00355099186810606
0.08	0.00290288421940106
0.081	0.00283386254132856
0.082	0.00383675254354606
0.083	0.00432857203107856
0.084	0.00409749052835106
0.085	0.00349074490161856
0.086	0.00351023975936356
0.087	0.00395033727775856
0.088	0.00378629590863356
0.089	0.00383759100585856
0.09	0.00361538530161856
0.091	0.00412374799019356
0.092	0.00407837703475856
0.093	0.00378596788359452
0.094	0.004144778136466
0.095	0.004184956778636
0.096	0.003811013244814
0.097	0.00423730528134475
0.098	0.003841938745498
0.099	0.004064708518443
0.1	0.00390140031667925
0.101	0.00365175544639275
0.102	0.00442711324874375
0.103	0.0047384532730925
0.104	0.004299088922056
0.105	0.005307833024165
0.106	0.0049502014610595
0.107	0.00493135310842975
0.108	0.0041963662208415
0.109	0.005790760723654
0.11	0.0053507560843345
0.111	0.00608520172259725
0.112	0.00529475665041575
0.113	0.0055862003360965
0.114	0.00548878884900575
0.115	0.00565426163656475
0.116	0.00455418974113975
0.117	0.00455545524195175
0.118	0.004899159259095
0.119	0.005161476766
0.12	0.00517553397088875
0.121	0.00461419224624575
0.122	0.004079078217822
0.123	0.00404389038506
0.124	0.0041594816798775
0.125	0.00470076368067375
0.126	0.003796329506353
0.127	0.004015141903834
0.128	0.00404276360784202
0.129	0.004751735525339
0.13	0.00383579804958856
0.131	0.00451457001343952
0.132	0.004437543404399
0.133	0.00357316174891453
0.134	0.00408449137569702
0.135	0.004419460308943
0.136	0.00357407358295575
0.137	0.004087723288275
0.138	0.004372578661905
0.139	0.004688019475355
0.14	0.004998108965
0.141	0.0044084175410175
0.142	0.005045117532765
0.143	0.005192792840735
0.144	0.00533976171117
0.145	0.005307517791475
0.146	0.0054562753923425
0.147	0.005917470276565
0.148	0.005462919095585
0.149	0.006114004234805
0.15	0.006434275674885
0.151	0.0062363455512575
0.152	0.0065142676953525
0.153	0.006733014425545
0.154	0.0056607947742175
0.155	0.00559383847638625
0.156	0.0063042495167875
0.157	0.0056420148270475
0.158	0.00576007061968
0.159	0.00595823871162
0.16	0.00523082217862
0.161	0.00515347231702
0.162	0.0045655273562
0.163	0.005357948425975
0.164	0.0048672643161325
0.165	0.0058724579431525
0.166	0.005418611042105
0.167	0.005145197218285
0.168	0.0056820309800425
0.169	0.00552822343474
0.17	0.0050186758395675
0.171	0.0062367365393225
0.172	0.00580327635853
0.173	0.006419949662435
0.174	0.00612427674013
0.175	0.00691285175826
0.176	0.0068011301710225
0.177	0.0069645434797775
0.178	0.0071232420483275
0.179	0.006951683409415
0.18	0.007213712767995
0.181	0.00701842750227
0.182	0.0063033270912725
0.183	0.006467859157375
0.184	0.0061008202810825
0.185	0.0052877884832175
0.186	0.0059342784911375
0.187	0.00510478697344
0.188	0.0049771754485525
0.189	0.004893926106741
0.19	0.00474278022763375
0.191	0.0041529677452025
0.192	0.0041933186884175
0.193	0.003932902280575
0.194	0.00399408073725
0.195	0.003894595534655
0.196	0.0043604203390325
0.197	0.004164413985045
0.198	0.0041527334612825
0.199	0.004557070311135
0.2	0.00443923821095
0.201	0.0048531377001425
0.202	0.005853694460755
0.203	0.0067978471432825
0.204	0.0068811481919025
0.205	0.0061017067241475
0.206	0.0067541131302175
0.207	0.00638736815486
0.208	0.0064854278404725
0.209	0.00736121711377
0.21	0.0072825653260625
0.211	0.00673415903452
0.212	0.006831581428475
0.213	0.00764633750091
0.214	0.0074927111547275
0.215	0.0071584421267975
0.216	0.00806938988123
