0.005	0.3090037021067815
0.01	0.3735937968788241
0.015	0.40626300873139715
0.02	0.4283670434062042
0.025	0.44544240427931203
0.03	0.4596642585940389
0.035	0.4720864721555582
0.04	0.48329043691547885
0.045	0.4936268113466274
0.05	0.5033213636742633
0.055	0.512526903233956
0.06	0.5213510270756194
0.065	0.5298719632189223
0.07	0.5381481130716046
0.075	0.546224056661885
0.08	0.554134473325319
0.085	0.5619067826912779
0.09	0.5695629721812528
0.095	0.5771208915613053
0.1	0.5845951890309266
0.105	0.5919980005493207
0.11	0.5993394657575074
0.115	0.6066281197805088
0.12	0.6138711947010222
0.125	0.6210748543022142
0.13	0.628244378834796
0.135	0.6353843118863896
0.14	0.6424985781808832
0.145	0.6495905788422282
0.15	0.6566632690164242
0.155	0.6637192215564616
0.16	0.670760679603042
0.165	0.6777896002473325
0.17	0.6848076909776646
0.175	0.6918164402457144
0.18	0.6988171432081113
0.185	0.7058109234842287
0.19	0.712798751603966
0.195	0.7197814606888789
0.2	0.7267597598073081
0.205	0.7337342453628094
0.21	0.7407054108103001
0.215	0.7476736549423181
0.22	0.7546392889457892
0.225	0.761602542395686
0.23	0.76856356832417
0.235	0.7755224474811107
0.24	0.7824791918831314
0.245	0.7894337477328847
0.25	0.7963859977774138
0.255	0.8033357631637557
0.26	0.8102828048409983
0.265	0.8172268245505033
0.27	0.8241674654396687
0.275	0.8311043123293189
0.28	0.838036891660259
0.285	0.844964671140757
0.29	0.8518870591134998
0.295	0.8588034036574658
0.3	0.8657129914402981
0.305	0.8726150463276825
0.31	0.8795087277663346
0.315	0.8863931289444325
0.32	0.8932672747389345
0.325	0.9001301194562357
0.33	0.9069805443722573
0.335	0.913817355077637
0.34	0.9206392786334157
0.345	0.9274449605416016
0.35	0.9342329615415501
0.355	0.9410017542239211
0.36	0.9477497194865242
0.365	0.9544751428251241
0.37	0.9611762104717787
0.375	0.9678510053880446
0.38	0.9744975031212526
0.385	0.98111356753998
0.39	0.9876969464475681
0.395	0.9942452671028941
0.4	1.000756031652945
0.405	1.007226612498156
0.41	1.0136542476092532
0.415	1.020036035817237
0.42	1.0263689321006941
0.425	1.0326497428973191
0.43	1.038875121469471
0.435	1.0450415633566814
0.44	1.0511454019513005
0.445	1.0571828042370643
0.45	1.0631497667326117
0.455	1.0690421116904014
0.46	1.0748554835957802
0.465	1.080585346026688
0.47	1.086226978928836
0.475	1.0917754763697909
0.48	1.0972257448377913
0.485	1.1025725021548947
0.49	1.1078102770734897
0.495	1.1129334096569048
0.5	1.1179360524584407
0.505	1.1228121726688054
0.51	1.12755555524347
0.515	1.1321598071318046
0.52	1.1366183626655997
0.525	1.1409244902114026
0.53	1.1450713001549708
0.535	1.1490517542982617
0.54	1.1528586767413325
0.545	1.1564847663158566
0.55	1.159922610629305
0.555	1.1631647017697124
0.56	1.166203453709944
0.565	1.1690312214376841
0.57	1.1716403218228655
0.575	1.17402305621793
0.58	1.1761717347683236
0.585	1.1780787023909367
0.59	1.1797363663570664
0.595	1.1811372253940402
0.6	1.1822739001961187
0.605	1.1831391652110845
0.61	1.183725981544266
0.615	1.1840275307971138
0.62	1.184037249633278
0.625	1.1837488648418781
0.63	1.1831564286458696
0.635	1.18225435398358
0.64	1.1810374494742077
0.645	1.1795009537637662
0.65	1.177640568937258
0.655	1.1754524926760792
0.66	1.1729334488373095
0.665	1.1700807161338704
0.67	1.166892154601794
0.675	1.1633662295531966
0.68	1.1595020327309264
0.685	1.155299300403248
0.69	1.150758428164019
0.695	1.1458804822295516
0.7	1.1406672071023647
0.705	1.135121029370265
0.71	1.1292450577007698
0.715	1.123043078860962
0.72	1.1165195498545148
0.725	1.1096795861173776
0.73	1.1025289459766123
0.735	1.0950740114259905
0.74	1.0873217654187386
0.745	1.0792797658832878
0.75	1.0709561167059356
0.755	1.0623594359541453
0.76	1.0534988216393628
0.765	1.0443838153384564
0.77	1.0350243640079555
0.775	1.0254307803350733
0.78	1.0156137019741212
0.785	1.0055840500164872
0.79	0.9953529870370852
0.795	0.9849318750505096
0.8	0.9743322336963826
0.805	0.9635656989560569
0.81	0.9526439826825288
0.815	0.9415788332025357
0.82	0.9303819972250655
0.825	0.9190651832642874
0.83	0.907640026757899
0.835	0.8961180570344741
0.84	0.884510666256112
0.845	0.8728290804358948
0.85	0.8610843326038101
0.855	0.8492872381700953
0.86	0.8374483725117632
0.865	0.8255780507865366
0.87	0.813686309958686
0.875	0.8017828930034897
0.88	0.7898772352412122
0.885	0.7779784527377197
0.89	0.7660953326969823
0.895	0.7542363257608431
0.9	0.7424095401233687
0.905	0.7306227373608024
0.91	0.7188833298734861
0.915	0.7071983798329419
0.92	0.6955745995255693
0.925	0.6840183529838506
0.93	0.67253565879654
0.935	0.6611321939908286
0.94	0.6498132988818565
0.945	0.6385839827879868
0.95	0.6274489305139169
0.955	0.6164125095078001
0.96	0.6054787776030502
0.965	0.5946514912602426
0.97	0.5839341142294666
0.975	0.5733298265585494
0.98	0.562841533873773
0.985	0.5524718768933627
0.99	0.5422232410490028
0.995	0.5320977662529897
1.	0.5220973566885614
1.005	0.5122236906089215
1.01	0.5024782300989793
1.015	0.49286223076335167
1.02	0.4833767513082196
1.025	0.4740226629883557
1.03	0.46480065888616173
1.035	0.45571126304858506
1.04	0.4467548393459322
1.045	0.4379316001903356
1.05	0.4292416149875686
1.055	0.42068481835572474
1.06	0.41226101809492866
1.065	0.40396990290149093
1.07	0.3958110498217401
1.075	0.38778393144243234
1.08	0.37988792281609435
1.085	0.3721223081210028
1.09	0.3644862870566672
