0.01	0.552076347551171
0.02	0.556602157481203
0.03	0.561079091922757
0.04	0.565507119877649
0.05	0.569886242390958
0.06	0.574216491797666
0.07	0.578497930940885
0.08	0.582730652364357
0.09	0.58691477746982
0.1	0.591050455726658
0.11	0.595137863682137
0.12	0.599177204198904
0.13	0.603168705496986
0.14	0.607112620260657
0.15	0.6110092247229
0.16	0.614858817745631
0.17	0.6186617196267
0.18	0.622418272264467
0.19	0.626128836833877
0.2	0.629793792969127
0.21	0.6334135390944
0.22	0.636988490484273
0.23	0.640519078623307
0.24	0.644005750313709
0.25	0.647448966795297
0.26	0.65084920287665
0.27	0.654206946080848
0.28	0.657522695805232
0.29	0.660796962497585
0.3	0.664030266849928
0.31	0.667223139008185
0.32	0.67037611780148
0.33	0.673489749990231
0.34	0.676564589526018
0.35	0.67960119687893
0.36	0.682600138267201
0.37	0.685561985065564
0.38	0.688487313116024
0.39	0.691376702108277
0.4	0.69423073497279
0.41	0.69704999729665
0.42	0.699835076757345
0.43	0.702586562584932
0.44	0.705305045039176
0.45	0.707991114910458
0.46	0.710645363043932
0.47	0.713268379878792
0.48	0.715860755014303
0.49	0.718423076792893
0.5	0.720955931903912
0.51	0.723459904982321
0.52	0.725935578349084
0.53	0.728383531527509
0.54	0.713442571894904
0.55	0.699237268733058
0.56	0.685730877448813
0.57	0.672888682693829
0.58	0.660677876473989
0.59	0.649067443936313
0.6	0.638028056780575
0.61	0.627531973452667
0.62	0.617552945760435
0.63	0.608066131453761
0.64	0.599048012335742
0.65	0.590476317555219
0.66	0.58232995171129
0.67	0.574588927442047
0.68	0.567234302213745
0.69	0.560248118947176
0.7	0.553613350458091
0.71	0.547313847075773
0.72	0.541334287609518
0.73	0.535660133217975
0.74	0.53027758406637
0.75	0.52517353858134
0.76	0.520335555127094
0.77	0.515751815972853
0.78	0.51141109336299
0.79	0.507302717597952
0.8	0.503416546973879
0.81	0.499742939472175
0.82	0.496272726088193
0.83	0.492997185696933
0.84	0.489908021360363
0.85	0.486997337995412
0.86	0.484257621272406
0.87	0.481681717782065
0.88	0.479262816246407
0.89	0.476994429820983
0.9	0.474870379371805
0.91	0.472884777687482
0.92	0.471032014562517
0.93	0.469306742702906
0.94	0.467703864401598
0.95	0.466218518945419
0.96	0.464846070704579
0.97	0.463582097867352
0.98	0.462422381782032
0.99	0.461362896871023
1	0.460399801084072
1.01	0.459529426859737
1.02	0.458748272574114
1.03	0.458052994392961
1.04	0.45744039867149
1.05	0.456907434594628
1.06	0.456451187318305
1.07	0.456068871420648
1.08	0.455757824699708
1.09	0.455515502290894
1.1	0.455339471086412
1.11	0.446152703768222
1.12	0.437248652351726
1.13	0.428615147795492
1.14	0.420240678324149
1.15	0.412114348455612
1.16	0.404225840843997
1.17	0.396565380718723
1.18	0.38912370274382
1.19	0.381892020102236
1.2	0.374861995664622
1.21	0.368025715077141
1.22	0.361375661588899
1.23	0.354904692820706
1.24	0.348606018365768
1.25	0.342473179765438
1.26	0.33650003110689
1.27	0.330680721140391
1.28	0.325009676501277
1.29	0.31948158599937
1.3	0.314091385907509
1.31	0.308834246176587
1.32	0.303705557515091
1.33	0.298700919273971
1.34	0.293816128082256
1.35	0.289047167182722
1.36	0.284390196420625
1.37	0.279841542841837
1.38	0.275397691859889
1.39	0.271055278954252
1.4	0.266811081864908
1.41	0.262662013250691
1.42	0.258605113781174
1.43	0.254637545633983
1.44	0.250756586373638
1.45	0.246959623174202
1.46	0.243244147396212
1.47	0.239607749452944
1.48	0.236048113978974
1.49	0.232563015269738
1.5	0.229150312977162
1.51	0.225807948045419
1.52	0.222533938871945
1.53	0.219326377679851
1.54	0.216183427088768
1.55	0.213103316872041
1.56	0.210084340888984
1.57	0.207124854181625
1.58	0.204223270226094
1.59	0.201378058329422
1.6	0.19858774116313
1.61	0.195850892425544
1.62	0.193166134625266
1.63	0.190532136978751
1.64	0.187947613415365
1.65	0.185411320683712
1.66	0.182922056553439
1.67	0.180478658107045
1.68	0.178080000116614
1.69	0.17572499350067
1.7	0.173412583856654
1.71	0.171141750064816
1.72	0.168911502959567
1.73	0.166720884064546
1.74	0.164568964387944
1.75	0.162454843274781
1.76	0.160377647313059
1.77	0.158336529290878
1.78	0.156330667201812
1.79	0.154359263295874
1.8	0.152421543174147
1.81	0.150516754923586
1.82	0.148644168291498
1.83	0.146803073896423
1.84	0.14499278247404
1.85	0.143212624156197
1.86	0.141461947781395
1.87	0.139740120235122
1.88	0.138046525818538
1.89	0.13638056564409
1.9	0.134741657056722
1.91	0.133129233079404
1.92	0.131542741881802
1.93	0.12998164627095
1.94	0.128445423202849
1.95	0.126933563314009
1.96	0.125445570471951
1.97	0.123980961343789
1.98	0.122539264982022
1.99	0.121120022426742
2	0.119722786323476
2.01	0.118347120555952
2.02	0.116992599893096
2.03	0.115658809649685
2.04	0.114345345359552
2.05	0.113051812461995
2.06	0.111777825999181
2.07	0.110523010325258
2.08	0.109286998826168
2.09	0.108069433649797
2.1	0.106869965445979
2.11	0.105688253115944
2.12	0.104523963570797
2.13	0.103376771498646
2.14	0.102246359140003
2.15	0.101132416071114
2.16	0.10003463899488
2.17	0.0989527315390597
2.18	0.0978864040614463
2.19	0.0968353734617268
2.2	0.0957993629997623
2.21	0.0947781021200193
2.22	0.0937713262819038
2.23	0.0927787767957661
2.24	0.0918002006643461
2.25	0.0908353504294455
2.26	0.0898839840236199
2.27	0.0889458646266975
2.28	0.088020760526932
2.29	0.0871084449866173
2.3	0.0862086961119846
2.31	0.0853212967272289
2.32	0.0844460342524994
